iteracion,subset,f1_score
331,"['Favicon', 'age_of_domain', 'Google_Index', 'port', 'web_traffic']",0.7018722995679308
159,"['Page_Rank', 'Statistical_report', 'Abnormal_URL', 'Links_in_tags', 'Links_pointing_to_page']",0.7018181818181818
29,"['Statistical_report', 'RightClick', 'Links_in_tags', 'double_slash_redirecting', 'Domain_registeration_length']",0.7017707362534948
200,"['RightClick', 'Links_pointing_to_page', 'Page_Rank', 'Links_in_tags', 'Iframe']",0.7016129032258065
26,"['port', 'Request_URL', 'Domain_registeration_length', 'Shortining_Service', 'having_Sub_Domain']",0.7006048387096774
310,"['Domain_registeration_length', 'Links_in_tags', 'popUpWidnow', 'having_IP_Address', 'Links_pointing_to_page']",0.7005220692928334
193,"['Request_URL', 'Iframe', 'having_Sub_Domain', 'Shortining_Service', 'Redirect']",0.700502512562814
46,"['Statistical_report', 'HTTPS_token', 'Links_pointing_to_page', 'Page_Rank', 'web_traffic']",0.7002938295788442
131,"['Statistical_report', 'web_traffic', 'Abnormal_URL', 'popUpWidnow', 'age_of_domain']",0.7
231,"['Shortining_Service', 'Request_URL', 'SFH', 'Redirect', 'RightClick']",0.6996603590490054
449,"['web_traffic', 'RightClick', 'port', 'Shortining_Service', 'having_At_Symbol']",0.6992311171415649
470,"['on_mouseover', 'Favicon', 'DNSRecord', 'age_of_domain', 'web_traffic']",0.6989553656220323
33,"['Shortining_Service', 'DNSRecord', 'URL_Length', 'Google_Index', 'having_At_Symbol']",0.698009318085557
214,"['SFH', 'RightClick', 'Iframe', 'Links_in_tags', 'web_traffic']",0.697928026172301
299,"['Google_Index', 'Abnormal_URL', 'URL_Length', 'on_mouseover', 'Shortining_Service']",0.6977319587628866
353,"['having_At_Symbol', 'Google_Index', 'Page_Rank', 'Links_in_tags', 'Shortining_Service']",0.6975633062589585
341,"['Shortining_Service', 'RightClick', 'Page_Rank', 'Links_in_tags', 'Statistical_report']",0.6975023126734505
11,"['Request_URL', 'having_At_Symbol', 'HTTPS_token', 'Google_Index', 'on_mouseover']",0.6974358974358974
