iteracion,subset,f1_score
665,"['HTTPS_token', 'URL_of_Anchor', 'Iframe', 'Abnormal_URL', 'Statistical_report']",0.8581986143187067
259,"['Shortining_Service', 'SFH', 'HTTPS_token', 'URL_of_Anchor', 'port']",0.8581851345189239
31,"['age_of_domain', 'Redirect', 'URL_of_Anchor', 'Links_pointing_to_page', 'Request_URL']",0.8581113801452784
358,"['Google_Index', 'SSLfinal_State', 'port', 'DNSRecord', 'double_slash_redirecting']",0.8575539568345324
567,"['Redirect', 'URL_of_Anchor', 'on_mouseover', 'RightClick', 'having_IP_Address']",0.8575355016032982
4,"['URL_of_Anchor', 'URL_Length', 'having_IP_Address', 'Shortining_Service', 'having_Sub_Domain']",0.8565656565656565
977,"['SSLfinal_State', 'Favicon', 'Domain_registeration_length', 'Google_Index', 'port']",0.856167723061921
51,"['on_mouseover', 'URL_of_Anchor', 'having_Sub_Domain', 'Statistical_report', 'Abnormal_URL']",0.8558139534883721
911,"['URL_of_Anchor', 'on_mouseover', 'popUpWidnow', 'Links_in_tags', 'Google_Index']",0.8549471661863592
217,"['HTTPS_token', 'SFH', 'Abnormal_URL', 'Submitting_to_email', 'URL_of_Anchor']",0.8549199084668192
783,"['URL_of_Anchor', 'Links_in_tags', 'Abnormal_URL', 'Submitting_to_email', 'having_At_Symbol']",0.8548910523875753
67,"['having_Sub_Domain', 'Abnormal_URL', 'Links_in_tags', 'double_slash_redirecting', 'URL_of_Anchor']",0.8546571136131014
203,"['Abnormal_URL', 'DNSRecord', 'SFH', 'Links_in_tags', 'URL_of_Anchor']",0.8544891640866873
447,"['HTTPS_token', 'Statistical_report', 'Favicon', 'Request_URL', 'URL_of_Anchor']",0.8542151839776432
697,"['Iframe', 'Google_Index', 'URL_Length', 'SSLfinal_State', 'age_of_domain']",0.8541666666666666
62,"['SFH', 'web_traffic', 'URL_of_Anchor', 'having_Sub_Domain', 'having_At_Symbol']",0.854075158613958
102,"['URL_of_Anchor', 'Page_Rank', 'Domain_registeration_length', 'URL_Length', 'having_IP_Address']",0.8538880633977216
419,"['URL_of_Anchor', 'Favicon', 'having_At_Symbol', 'Request_URL', 'having_IP_Address']",0.8537624230951254
972,"['Statistical_report', 'SSLfinal_State', 'Links_pointing_to_page', 'Google_Index', 'Submitting_to_email']",0.8533333333333334
112,"['Links_pointing_to_page', 'Google_Index', 'URL_of_Anchor', 'on_mouseover', 'age_of_domain']",0.8532948532948533
276,"['Submitting_to_email', 'Iframe', 'Domain_registeration_length', 'URL_of_Anchor', 'Page_Rank']",0.8516129032258064
491,"['Abnormal_URL', 'age_of_domain', 'on_mouseover', 'Submitting_to_email', 'URL_of_Anchor']",0.8513388734995383
381,"['URL_of_Anchor', 'port', 'popUpWidnow', 'Domain_registeration_length', 'HTTPS_token']",0.8512562814070351
497,"['Favicon', 'URL_of_Anchor', 'having_IP_Address', 'on_mouseover', 'HTTPS_token']",0.851063829787234
482,"['Links_pointing_to_page', 'HTTPS_token', 'Statistical_report', 'having_IP_Address', 'URL_of_Anchor']",0.8508648901355774
280,"['Domain_registeration_length', 'DNSRecord', 'web_traffic', 'Google_Index', 'URL_of_Anchor']",0.8506082725060827
375,"['on_mouseover', 'Submitting_to_email', 'Favicon', 'Links_in_tags', 'URL_of_Anchor']",0.85
704,"['URL_of_Anchor', 'Favicon', 'Domain_registeration_length', 'URL_Length', 'Abnormal_URL']",0.8499749121926744
387,"['DNSRecord', 'URL_of_Anchor', 'Google_Index', 'Statistical_report', 'age_of_domain']",0.8493417844953681
555,"['URL_of_Anchor', 'Submitting_to_email', 'Statistical_report', 'Google_Index', 'URL_Length']",0.848780487804878
572,"['URL_of_Anchor', 'SFH', 'Links_in_tags', 'having_Sub_Domain', 'port']",0.8482370975983649
847,"['Submitting_to_email', 'Request_URL', 'URL_of_Anchor', 'on_mouseover', 'double_slash_redirecting']",0.8482309124767226
612,"['having_Sub_Domain', 'URL_of_Anchor', 'Submitting_to_email', 'DNSRecord', 'on_mouseover']",0.8477640342530923
75,"['Statistical_report', 'web_traffic', 'Links_in_tags', 'Favicon', 'URL_of_Anchor']",0.8470700333492139
944,"['web_traffic', 'URL_of_Anchor', 'Domain_registeration_length', 'Submitting_to_email', 'Shortining_Service']",0.8466730954676953
694,"['URL_of_Anchor', 'on_mouseover', 'DNSRecord', 'Statistical_report', 'Links_pointing_to_page']",0.846262341325811
9,"['Iframe', 'URL_of_Anchor', 'port', 'Domain_registeration_length', 'double_slash_redirecting']",0.8456104944500504
682,"['Statistical_report', 'SFH', 'URL_Length', 'Favicon', 'URL_of_Anchor']",0.8455949137148048
812,"['Iframe', 'URL_of_Anchor', 'Abnormal_URL', 'URL_Length', 'web_traffic']",0.844632768361582
809,"['double_slash_redirecting', 'Iframe', 'URL_of_Anchor', 'web_traffic', 'Request_URL']",0.8435374149659864
823,"['having_At_Symbol', 'Favicon', 'URL_of_Anchor', 'Statistical_report', 'Shortining_Service']",0.8433962264150944
914,"['HTTPS_token', 'URL_of_Anchor', 'port', 'web_traffic', 'double_slash_redirecting']",0.8429046037019459
936,"['Statistical_report', 'URL_of_Anchor', 'having_At_Symbol', 'Links_in_tags', 'on_mouseover']",0.8429046037019459
406,"['SFH', 'on_mouseover', 'Links_in_tags', 'URL_of_Anchor', 'Domain_registeration_length']",0.8426692644909888
1000,"['SFH', 'having_IP_Address', 'Request_URL', 'popUpWidnow', 'URL_of_Anchor']",0.8423645320197044
954,"['Statistical_report', 'Iframe', 'age_of_domain', 'RightClick', 'URL_of_Anchor']",0.842304060434372
791,"['URL_of_Anchor', 'Favicon', 'SFH', 'web_traffic', 'Shortining_Service']",0.8417373939091363
127,"['on_mouseover', 'URL_of_Anchor', 'HTTPS_token', 'age_of_domain', 'web_traffic']",0.8414055080721747
550,"['SFH', 'Submitting_to_email', 'URL_of_Anchor', 'DNSRecord', 'Page_Rank']",0.8408082799408576
128,"['port', 'URL_of_Anchor', 'on_mouseover', 'Submitting_to_email', 'having_At_Symbol']",0.8405253283302064
854,"['Submitting_to_email', 'RightClick', 'SFH', 'URL_of_Anchor', 'popUpWidnow']",0.8391167192429022
713,"['URL_of_Anchor', 'Abnormal_URL', 'Submitting_to_email', 'double_slash_redirecting', 'Request_URL']",0.83640081799591
603,"['URL_of_Anchor', 'Redirect', 'Favicon', 'web_traffic', 'Links_pointing_to_page']",0.8363463368220743
708,"['web_traffic', 'Submitting_to_email', 'port', 'Iframe', 'URL_of_Anchor']",0.8357211079274116
807,"['web_traffic', 'URL_of_Anchor', 'popUpWidnow', 'SFH', 'double_slash_redirecting']",0.8352644836272041
758,"['SFH', 'Google_Index', 'URL_of_Anchor', 'RightClick', 'web_traffic']",0.8343023255813954
874,"['having_At_Symbol', 'double_slash_redirecting', 'DNSRecord', 'web_traffic', 'URL_of_Anchor']",0.8336520076481836
166,"['Iframe', 'double_slash_redirecting', 'having_Sub_Domain', 'Shortining_Service', 'URL_of_Anchor']",0.8329177057356608
370,"['URL_Length', 'SFH', 'Google_Index', 'Request_URL', 'URL_of_Anchor']",0.8318227593152064
116,"['Statistical_report', 'URL_of_Anchor', 'web_traffic', 'popUpWidnow', 'Google_Index']",0.8251889168765743
929,"['URL_of_Anchor', 'Iframe', 'Request_URL', 'Shortining_Service', 'RightClick']",0.8233454924439813
6,"['having_Sub_Domain', 'Iframe', 'RightClick', 'Abnormal_URL', 'URL_of_Anchor']",0.8227593152064451
340,"['port', 'Statistical_report', 'on_mouseover', 'SSLfinal_State', 'RightClick']",0.8222222222222222
288,"['URL_of_Anchor', 'URL_Length', 'port', 'age_of_domain', 'SFH']",0.8060913705583757
825,"['Favicon', 'port', 'Links_in_tags', 'web_traffic', 'having_Sub_Domain']",0.7803468208092486
805,"['Iframe', 'having_Sub_Domain', 'Links_in_tags', 'web_traffic', 'Favicon']",0.7714427367377293
510,"['Favicon', 'having_Sub_Domain', 'URL_Length', 'web_traffic', 'Links_pointing_to_page']",0.7576759565422768
570,"['web_traffic', 'popUpWidnow', 'Request_URL', 'Favicon', 'Links_in_tags']",0.7528938097634625
439,"['Request_URL', 'Links_in_tags', 'Redirect', 'Abnormal_URL', 'web_traffic']",0.7504970178926441
441,"['web_traffic', 'Redirect', 'RightClick', 'having_Sub_Domain', 'port']",0.7436254056560037
12,"['Domain_registeration_length', 'web_traffic', 'URL_Length', 'age_of_domain', 'Links_in_tags']",0.7366878358573522
356,"['web_traffic', 'Redirect', 'having_Sub_Domain', 'Shortining_Service', 'Page_Rank']",0.7351738241308794
839,"['port', 'having_Sub_Domain', 'Links_in_tags', 'having_At_Symbol', 'Domain_registeration_length']",0.7351402757964812
188,"['Redirect', 'having_Sub_Domain', 'Links_in_tags', 'Iframe', 'Domain_registeration_length']",0.7348148148148148
961,"['Abnormal_URL', 'Links_in_tags', 'having_IP_Address', 'HTTPS_token', 'having_Sub_Domain']",0.7341772151898734
360,"['Google_Index', 'double_slash_redirecting', 'Abnormal_URL', 'Domain_registeration_length', 'web_traffic']",0.73310972688069
537,"['Domain_registeration_length', 'DNSRecord', 'Iframe', 'Links_in_tags', 'having_Sub_Domain']",0.7330754352030948
932,"['web_traffic', 'double_slash_redirecting', 'Abnormal_URL', 'port', 'Request_URL']",0.7330528284244975
547,"['HTTPS_token', 'Abnormal_URL', 'Redirect', 'Links_in_tags', 'web_traffic']",0.7309197651663405
500,"['Submitting_to_email', 'web_traffic', 'Abnormal_URL', 'having_IP_Address', 'Request_URL']",0.730174081237911
359,"['web_traffic', 'Links_pointing_to_page', 'on_mouseover', 'having_IP_Address', 'Domain_registeration_length']",0.7293447293447294
918,"['having_Sub_Domain', 'Submitting_to_email', 'on_mouseover', 'age_of_domain', 'Request_URL']",0.7277227722772277
325,"['web_traffic', 'Links_in_tags', 'URL_Length', 'Redirect', 'HTTPS_token']",0.7277131782945736
69,"['Statistical_report', 'Shortining_Service', 'Links_in_tags', 'web_traffic', 'Google_Index']",0.7271830291070548
314,"['Domain_registeration_length', 'Links_in_tags', 'Google_Index', 'Favicon', 'having_Sub_Domain']",0.7270992366412213
983,"['having_Sub_Domain', 'Links_in_tags', 'Favicon', 'Domain_registeration_length', 'Google_Index']",0.7270992366412213
415,"['popUpWidnow', 'web_traffic', 'HTTPS_token', 'Shortining_Service', 'Request_URL']",0.7270181987867476
795,"['Page_Rank', 'on_mouseover', 'Request_URL', 'web_traffic', 'Google_Index']",0.726027397260274
802,"['web_traffic', 'Request_URL', 'HTTPS_token', 'having_At_Symbol', 'Statistical_report']",0.7258612324114507
993,"['having_Sub_Domain', 'Page_Rank', 'Request_URL', 'HTTPS_token', 'popUpWidnow']",0.7258536585365853
175,"['Request_URL', 'port', 'popUpWidnow', 'web_traffic', 'age_of_domain']",0.725095785440613
647,"['Google_Index', 'Submitting_to_email', 'Links_in_tags', 'Domain_registeration_length', 'having_Sub_Domain']",0.7250842561386616
456,"['Request_URL', 'RightClick', 'web_traffic', 'port', 'Page_Rank']",0.7241217798594848
712,"['web_traffic', 'Links_in_tags', 'Statistical_report', 'URL_Length', 'Abnormal_URL']",0.723943661971831
462,"['double_slash_redirecting', 'Shortining_Service', 'Favicon', 'Google_Index', 'web_traffic']",0.723463687150838
813,"['HTTPS_token', 'Iframe', 'Links_pointing_to_page', 'web_traffic', 'Abnormal_URL']",0.723404255319149
589,"['Request_URL', 'URL_Length', 'Redirect', 'Abnormal_URL', 'having_Sub_Domain']",0.723196881091618
625,"['HTTPS_token', 'DNSRecord', 'web_traffic', 'double_slash_redirecting', 'Favicon']",0.7230910763569457
800,"['Iframe', 'RightClick', 'SFH', 'Redirect', 'web_traffic']",0.7230464886251237
668,"['DNSRecord', 'on_mouseover', 'Google_Index', 'web_traffic', 'Shortining_Service']",0.7227866473149492
384,"['age_of_domain', 'HTTPS_token', 'web_traffic', 'double_slash_redirecting', 'Abnormal_URL']",0.7220417633410673
774,"['RightClick', 'Domain_registeration_length', 'web_traffic', 'Links_in_tags', 'SFH']",0.7218045112781954
692,"['Domain_registeration_length', 'having_Sub_Domain', 'Statistical_report', 'Links_pointing_to_page', 'age_of_domain']",0.7216890595009597
443,"['Links_in_tags', 'having_At_Symbol', 'web_traffic', 'Links_pointing_to_page', 'Page_Rank']",0.7216294859359845
334,"['Google_Index', 'web_traffic', 'Abnormal_URL', 'HTTPS_token', 'Shortining_Service']",0.7215320910973085
978,"['Statistical_report', 'web_traffic', 'Request_URL', 'Iframe', 'Page_Rank']",0.7203430204859457
940,"['HTTPS_token', 'Submitting_to_email', 'web_traffic', 'Page_Rank', 'age_of_domain']",0.7201492537313433
862,"['DNSRecord', 'age_of_domain', 'Links_in_tags', 'Abnormal_URL', 'having_Sub_Domain']",0.7200821777092964
278,"['Request_URL', 'having_Sub_Domain', 'Statistical_report', 'on_mouseover', 'Submitting_to_email']",0.7198067632850241
328,"['double_slash_redirecting', 'web_traffic', 'Abnormal_URL', 'Links_pointing_to_page', 'HTTPS_token']",0.7197640117994101
806,"['Page_Rank', 'Iframe', 'Shortining_Service', 'Google_Index', 'web_traffic']",0.719758064516129
235,"['DNSRecord', 'Submitting_to_email', 'Request_URL', 'Links_in_tags', 'Statistical_report']",0.7191528545119705
349,"['Domain_registeration_length', 'URL_Length', 'Iframe', 'HTTPS_token', 'having_Sub_Domain']",0.7191328934967012
770,"['age_of_domain', 'double_slash_redirecting', 'web_traffic', 'Iframe', 'Shortining_Service']",0.7188081936685289
693,"['DNSRecord', 'having_At_Symbol', 'URL_Length', 'web_traffic', 'popUpWidnow']",0.7186346863468634
411,"['having_Sub_Domain', 'Favicon', 'DNSRecord', 'double_slash_redirecting', 'Domain_registeration_length']",0.7185461323392358
853,"['double_slash_redirecting', 'having_Sub_Domain', 'Page_Rank', 'Request_URL', 'Abnormal_URL']",0.7184652278177458
290,"['web_traffic', 'Page_Rank', 'RightClick', 'double_slash_redirecting', 'SFH']",0.718336483931947
76,"['Iframe', 'age_of_domain', 'web_traffic', 'Abnormal_URL', 'popUpWidnow']",0.7180952380952381
719,"['web_traffic', 'DNSRecord', 'Redirect', 'age_of_domain', 'popUpWidnow']",0.7175430432759423
232,"['popUpWidnow', 'URL_Length', 'double_slash_redirecting', 'web_traffic', 'Redirect']",0.7174129353233831
843,"['Page_Rank', 'popUpWidnow', 'Iframe', 'web_traffic', 'Favicon']",0.7165510406342914
311,"['web_traffic', 'Links_in_tags', 'Links_pointing_to_page', 'Favicon', 'popUpWidnow']",0.7165467625899281
352,"['HTTPS_token', 'URL_Length', 'Request_URL', 'Domain_registeration_length', 'having_Sub_Domain']",0.7159647404505387
870,"['having_Sub_Domain', 'Page_Rank', 'web_traffic', 'URL_Length', 'Redirect']",0.7157569515962925
304,"['having_IP_Address', 'URL_Length', 'port', 'web_traffic', 'Favicon']",0.7156817124243834
345,"['Request_URL', 'Links_in_tags', 'HTTPS_token', 'popUpWidnow', 'age_of_domain']",0.7156052503646086
509,"['Shortining_Service', 'Iframe', 'DNSRecord', 'Links_in_tags', 'URL_Length']",0.7150943396226415
728,"['Links_in_tags', 'having_At_Symbol', 'web_traffic', 'age_of_domain', 'SFH']",0.7140664961636829
804,"['DNSRecord', 'Abnormal_URL', 'having_IP_Address', 'age_of_domain', 'Links_in_tags']",0.7140151515151515
889,"['double_slash_redirecting', 'Redirect', 'Google_Index', 'SFH', 'web_traffic']",0.7137014314928425
526,"['web_traffic', 'URL_Length', 'Shortining_Service', 'popUpWidnow', 'RightClick']",0.7135777998017839
880,"['RightClick', 'web_traffic', 'Links_pointing_to_page', 'DNSRecord', 'Shortining_Service']",0.7131782945736435
155,"['Google_Index', 'having_At_Symbol', 'Links_in_tags', 'double_slash_redirecting', 'web_traffic']",0.71280276816609
209,"['SFH', 'having_Sub_Domain', 'HTTPS_token', 'web_traffic', 'Domain_registeration_length']",0.7127771911298838
289,"['Iframe', 'Statistical_report', 'web_traffic', 'Request_URL', 'popUpWidnow']",0.7127555988315482
996,"['RightClick', 'Links_in_tags', 'web_traffic', 'double_slash_redirecting', 'Shortining_Service']",0.7125867195242814
624,"['popUpWidnow', 'Abnormal_URL', 'Request_URL', 'Links_pointing_to_page', 'Page_Rank']",0.7124887690925427
515,"['port', 'Domain_registeration_length', 'having_At_Symbol', 'web_traffic', 'HTTPS_token']",0.712487899322362
991,"['Links_in_tags', 'having_At_Symbol', 'web_traffic', 'double_slash_redirecting', 'having_IP_Address']",0.711996114618747
817,"['RightClick', 'Request_URL', 'DNSRecord', 'port', 'web_traffic']",0.7117160913952357
744,"['having_Sub_Domain', 'Submitting_to_email', 'Links_in_tags', 'HTTPS_token', 'URL_Length']",0.7114503816793893
467,"['Iframe', 'DNSRecord', 'on_mouseover', 'web_traffic', 'Links_pointing_to_page']",0.7114474929044465
527,"['Request_URL', 'HTTPS_token', 'Submitting_to_email', 'web_traffic', 'age_of_domain']",0.7111329082883766
865,"['Links_in_tags', 'Domain_registeration_length', 'HTTPS_token', 'Google_Index', 'Page_Rank']",0.7111111111111111
519,"['Submitting_to_email', 'Domain_registeration_length', 'web_traffic', 'Shortining_Service', 'age_of_domain']",0.7111111111111111
490,"['having_IP_Address', 'Domain_registeration_length', 'having_Sub_Domain', 'Page_Rank', 'double_slash_redirecting']",0.711
173,"['age_of_domain', 'Abnormal_URL', 'web_traffic', 'on_mouseover', 'Links_pointing_to_page']",0.7108958837772397
139,"['Redirect', 'Favicon', 'Request_URL', 'Abnormal_URL', 'Page_Rank']",0.7099486221391873
627,"['Statistical_report', 'Links_in_tags', 'RightClick', 'Domain_registeration_length', 'age_of_domain']",0.7096774193548387
377,"['RightClick', 'Links_pointing_to_page', 'DNSRecord', 'Abnormal_URL', 'age_of_domain']",0.7092547092547092
917,"['having_IP_Address', 'Google_Index', 'popUpWidnow', 'Links_pointing_to_page', 'Favicon']",0.7084006462035541
295,"['web_traffic', 'Domain_registeration_length', 'port', 'on_mouseover', 'Iframe']",0.7083536883243772
927,"['URL_Length', 'Statistical_report', 'web_traffic', 'Request_URL', 'Submitting_to_email']",0.7083333333333334
281,"['port', 'Statistical_report', 'web_traffic', 'Submitting_to_email', 'Domain_registeration_length']",0.7083128381701919
997,"['Links_pointing_to_page', 'Google_Index', 'Page_Rank', 'web_traffic', 'port']",0.7082551594746717
529,"['on_mouseover', 'popUpWidnow', 'web_traffic', 'Links_in_tags', 'URL_Length']",0.7082125603864734
675,"['Submitting_to_email', 'Links_in_tags', 'web_traffic', 'URL_Length', 'double_slash_redirecting']",0.7080684596577017
885,"['popUpWidnow', 'Iframe', 'HTTPS_token', 'Google_Index', 'Shortining_Service']",0.708
752,"['HTTPS_token', 'Domain_registeration_length', 'web_traffic', 'Request_URL', 'Shortining_Service']",0.7079735906551549
202,"['RightClick', 'Domain_registeration_length', 'on_mouseover', 'web_traffic', 'Statistical_report']",0.7078596144340089
502,"['HTTPS_token', 'Domain_registeration_length', 'age_of_domain', 'having_IP_Address', 'web_traffic']",0.7074148296593187
472,"['web_traffic', 'SFH', 'Links_pointing_to_page', 'Page_Rank', 'having_Sub_Domain']",0.7073552425665102
486,"['RightClick', 'port', 'web_traffic', 'double_slash_redirecting', 'URL_Length']",0.7070435172723194
622,"['SFH', 'HTTPS_token', 'Abnormal_URL', 'Statistical_report', 'web_traffic']",0.7069905800694101
969,"['Google_Index', 'age_of_domain', 'Favicon', 'having_At_Symbol', 'having_Sub_Domain']",0.706959706959707
919,"['Favicon', 'RightClick', 'URL_Length', 'web_traffic', 'Links_pointing_to_page']",0.7067520946278956
477,"['SFH', 'Google_Index', 'HTTPS_token', 'Abnormal_URL', 'Statistical_report']",0.7063259321323837
968,"['having_IP_Address', 'port', 'DNSRecord', 'popUpWidnow', 'Request_URL']",0.7061503416856492
836,"['having_IP_Address', 'Iframe', 'having_Sub_Domain', 'Domain_registeration_length', 'DNSRecord']",0.7058823529411765
100,"['Google_Index', 'Domain_registeration_length', 'Submitting_to_email', 'SFH', 'Links_pointing_to_page']",0.7057710501419111
238,"['having_At_Symbol', 'DNSRecord', 'having_Sub_Domain', 'RightClick', 'Domain_registeration_length']",0.7054263565891473
120,"['Page_Rank', 'Statistical_report', 'Links_in_tags', 'HTTPS_token', 'Favicon']",0.7050161067648413
512,"['Request_URL', 'Page_Rank', 'Abnormal_URL', 'SFH', 'Domain_registeration_length']",0.704612365063788
593,"['having_At_Symbol', 'Request_URL', 'HTTPS_token', 'web_traffic', 'port']",0.7045454545454546
317,"['Favicon', 'having_IP_Address', 'Page_Rank', 'popUpWidnow', 'Request_URL']",0.7044573643410853
335,"['web_traffic', 'Request_URL', 'having_IP_Address', 'Domain_registeration_length', 'Abnormal_URL']",0.7035897435897436
226,"['Domain_registeration_length', 'URL_Length', 'Abnormal_URL', 'Favicon', 'Iframe']",0.7034358047016275
440,"['age_of_domain', 'Links_pointing_to_page', 'URL_Length', 'Links_in_tags', 'Statistical_report']",0.7033470884915176
905,"['web_traffic', 'having_At_Symbol', 'port', 'HTTPS_token', 'Links_pointing_to_page']",0.7032464563328761
285,"['Abnormal_URL', 'DNSRecord', 'Request_URL', 'Links_in_tags', 'Statistical_report']",0.7028879099363681
878,"['SFH', 'double_slash_redirecting', 'Redirect', 'RightClick', 'Domain_registeration_length']",0.702803738317757
779,"['Iframe', 'web_traffic', 'RightClick', 'double_slash_redirecting', 'age_of_domain']",0.7025440313111546
118,"['web_traffic', 'Iframe', 'having_At_Symbol', 'Request_URL', 'Google_Index']",0.7023136246786632
196,"['on_mouseover', 'web_traffic', 'having_At_Symbol', 'Redirect', 'URL_Length']",0.7023041474654378
180,"['URL_Length', 'Domain_registeration_length', 'Request_URL', 'port', 'having_Sub_Domain']",0.7022670025188917
558,"['HTTPS_token', 'Submitting_to_email', 'Links_pointing_to_page', 'Favicon', 'Google_Index']",0.7021891780256092
129,"['Request_URL', 'Links_pointing_to_page', 'Redirect', 'having_Sub_Domain', 'Domain_registeration_length']",0.7020530796194292
331,"['Favicon', 'age_of_domain', 'Google_Index', 'port', 'web_traffic']",0.7018722995679308
541,"['web_traffic', 'popUpWidnow', 'Google_Index', 'port', 'HTTPS_token']",0.7018722995679308
159,"['Page_Rank', 'Statistical_report', 'Abnormal_URL', 'Links_in_tags', 'Links_pointing_to_page']",0.7018181818181818
29,"['Statistical_report', 'RightClick', 'Links_in_tags', 'double_slash_redirecting', 'Domain_registeration_length']",0.7017707362534948
200,"['RightClick', 'Links_pointing_to_page', 'Page_Rank', 'Links_in_tags', 'Iframe']",0.7016129032258065
677,"['Abnormal_URL', 'Links_in_tags', 'popUpWidnow', 'web_traffic', 'Favicon']",0.7011494252873564
866,"['Shortining_Service', 'Links_in_tags', 'Google_Index', 'having_At_Symbol', 'DNSRecord']",0.7008849557522124
26,"['port', 'Request_URL', 'Domain_registeration_length', 'Shortining_Service', 'having_Sub_Domain']",0.7006048387096774
310,"['Domain_registeration_length', 'Links_in_tags', 'popUpWidnow', 'having_IP_Address', 'Links_pointing_to_page']",0.7005220692928334
193,"['Request_URL', 'Iframe', 'having_Sub_Domain', 'Shortining_Service', 'Redirect']",0.700502512562814
46,"['Statistical_report', 'HTTPS_token', 'Links_pointing_to_page', 'Page_Rank', 'web_traffic']",0.7002938295788442
518,"['Iframe', 'SFH', 'HTTPS_token', 'Statistical_report', 'web_traffic']",0.7002493765586035
131,"['Statistical_report', 'web_traffic', 'Abnormal_URL', 'popUpWidnow', 'age_of_domain']",0.7
828,"['Favicon', 'URL_Length', 'web_traffic', 'Iframe', 'having_At_Symbol']",0.6997701149425287
231,"['Shortining_Service', 'Request_URL', 'SFH', 'Redirect', 'RightClick']",0.6996603590490054
678,"['age_of_domain', 'having_IP_Address', 'Request_URL', 'Domain_registeration_length', 'Page_Rank']",0.6992805755395683
449,"['web_traffic', 'RightClick', 'port', 'Shortining_Service', 'having_At_Symbol']",0.6992311171415649
995,"['Page_Rank', 'Shortining_Service', 'having_IP_Address', 'having_Sub_Domain', 'Links_pointing_to_page']",0.6991869918699187
673,"['Submitting_to_email', 'Links_in_tags', 'having_At_Symbol', 'popUpWidnow', 'having_Sub_Domain']",0.6990389479008599
470,"['on_mouseover', 'Favicon', 'DNSRecord', 'age_of_domain', 'web_traffic']",0.6989553656220323
532,"['double_slash_redirecting', 'popUpWidnow', 'Links_in_tags', 'HTTPS_token', 'DNSRecord']",0.6987834549878346
837,"['Iframe', 'web_traffic', 'Shortining_Service', 'Redirect', 'having_At_Symbol']",0.6986547085201794
891,"['URL_Length', 'having_At_Symbol', 'RightClick', 'web_traffic', 'Page_Rank']",0.6985256736146416
962,"['Favicon', 'Redirect', 'web_traffic', 'age_of_domain', 'on_mouseover']",0.6980470706059089
33,"['Shortining_Service', 'DNSRecord', 'URL_Length', 'Google_Index', 'having_At_Symbol']",0.698009318085557
214,"['SFH', 'RightClick', 'Iframe', 'Links_in_tags', 'web_traffic']",0.697928026172301
639,"['Abnormal_URL', 'age_of_domain', 'Google_Index', 'Statistical_report', 'URL_Length']",0.6977721731820092
299,"['Google_Index', 'Abnormal_URL', 'URL_Length', 'on_mouseover', 'Shortining_Service']",0.6977319587628866
353,"['having_At_Symbol', 'Google_Index', 'Page_Rank', 'Links_in_tags', 'Shortining_Service']",0.6975633062589585
341,"['Shortining_Service', 'RightClick', 'Page_Rank', 'Links_in_tags', 'Statistical_report']",0.6975023126734505
11,"['Request_URL', 'having_At_Symbol', 'HTTPS_token', 'Google_Index', 'on_mouseover']",0.6974358974358974
580,"['port', 'Statistical_report', 'Redirect', 'age_of_domain', 'having_Sub_Domain']",0.6974219810040706
834,"['Request_URL', 'having_IP_Address', 'age_of_domain', 'on_mouseover', 'Links_pointing_to_page']",0.6973744818056196
716,"['Shortining_Service', 'Abnormal_URL', 'age_of_domain', 'Page_Rank', 'having_Sub_Domain']",0.6972477064220184
634,"['DNSRecord', 'double_slash_redirecting', 'having_IP_Address', 'Abnormal_URL', 'Statistical_report']",0.6971969996052112
265,"['Submitting_to_email', 'Page_Rank', 'having_IP_Address', 'popUpWidnow', 'Google_Index']",0.697171381031614
566,"['Redirect', 'Domain_registeration_length', 'RightClick', 'having_Sub_Domain', 'DNSRecord']",0.696969696969697
884,"['Google_Index', 'age_of_domain', 'Shortining_Service', 'Links_in_tags', 'RightClick']",0.6968325791855203
524,"['Links_in_tags', 'URL_Length', 'age_of_domain', 'Google_Index', 'Statistical_report']",0.6968283582089553
596,"['Iframe', 'port', 'web_traffic', 'SFH', 'Submitting_to_email']",0.6967545638945233
262,"['popUpWidnow', 'Request_URL', 'Page_Rank', 'DNSRecord', 'Abnormal_URL']",0.6964618249534451
211,"['Links_pointing_to_page', 'Domain_registeration_length', 'Abnormal_URL', 'having_IP_Address', 'Submitting_to_email']",0.696453247351451
591,"['Submitting_to_email', 'Links_in_tags', 'DNSRecord', 'Abnormal_URL', 'Domain_registeration_length']",0.6962683042040624
453,"['popUpWidnow', 'double_slash_redirecting', 'Statistical_report', 'HTTPS_token', 'Favicon']",0.6962376237623762
926,"['Redirect', 'Shortining_Service', 'having_IP_Address', 'Domain_registeration_length', 'having_Sub_Domain']",0.6961382113821138
971,"['double_slash_redirecting', 'Iframe', 'Domain_registeration_length', 'Shortining_Service', 'URL_Length']",0.6960828455650608
652,"['on_mouseover', 'Google_Index', 'RightClick', 'Links_pointing_to_page', 'Request_URL']",0.695615866388309
773,"['on_mouseover', 'DNSRecord', 'Request_URL', 'port', 'having_IP_Address']",0.6955307262569832
122,"['popUpWidnow', 'having_Sub_Domain', 'Request_URL', 'port', 'Domain_registeration_length']",0.6951156812339332
650,"['having_IP_Address', 'age_of_domain', 'port', 'web_traffic', 'Favicon']",0.6950354609929078
604,"['age_of_domain', 'Google_Index', 'Iframe', 'RightClick', 'having_IP_Address']",0.6949013157894737
